quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
2,DIS,4/8/2011,$42.87 ,$43.05 ,$41.40 ,$41.76 ,39055258,--,Higher than expectation,34130223,$41.76 ,$41.52 ,-0.574713,Higher competitive,0.957854
2,DIS,4/15/2011,$41.76 ,$42.02 ,$40.84 ,$41.52 ,40820710,-,Average,39055258,$40.97 ,$42.27 ,3.17305,Higher competitive,0.963391
2,DIS,4/21/2011,$40.97 ,$42.46 ,$40.45 ,$42.27 ,24312043,++,Far lower than expectation,40820710,$42.34 ,$43.10 ,1.79499,Higher competitive,0.946298
2,DIS,4/29/2011,$42.34 ,$43.35 ,$41.71 ,$43.10 ,30122091,+,Higher than expectation,24312043,$43.47 ,$43.06 ,-0.943179,Higher competitive,0.928074
2,DIS,5/6/2011,$43.47 ,$43.79 ,$42.30 ,$43.06 ,35369886,-,Higher than expectation,30122091,$43.32 ,$41.52 ,-4.15512,Higher competitive,0.928936
2,DIS,5/13/2011,$43.32 ,$44.12 ,$40.94 ,$41.52 ,78855110,--,Far higher than expectation,35369886,$41.26 ,$41.50 ,0.581677,Higher competitive,0.963391
2,DIS,5/20/2011,$41.26 ,$41.84 ,$40.68 ,$41.50 ,50988843,+,Far lower than expectation,78855110,$41.15 ,$41.52 ,0.899149,Higher competitive,0.963855
2,DIS,5/27/2011,$41.15 ,$41.52 ,$40.55 ,$41.52 ,34651349,+,Far lower than expectation,50988843,$41.90 ,$39.38 ,-6.01432,Higher competitive,0.963391
2,DIS,6/3/2011,$41.90 ,$41.99 ,$39.17 ,$39.38 ,52169227,--,Far higher than expectation,34651349,$39.18 ,$38.50 ,-1.73558,Higher competitive,1.01574
2,DIS,6/10/2011,$39.18 ,$39.88 ,$38.42 ,$38.50 ,49099516,--,Average,52169227,$38.63 ,$38.04 ,-1.52731,Higher competitive,1.03896
2,DIS,6/17/2011,$38.63 ,$38.86 ,$37.77 ,$38.04 ,54513950,--,Higher than expectation,49099516,$37.85 ,$37.58 ,-0.713342,Higher competitive,1.05152
2,DIS,6/24/2011,$37.85 ,$38.89 ,$37.19 ,$37.58 ,50409504,-,Average,54513950,$37.62 ,$39.72 ,5.58214,Higher competitive,1.0644
2,GE,4/1/2011,$19.81 ,$20.50 ,$19.53 ,$20.34 ,207897262,++,Lower than expectation,227819072,$20.73 ,$20.19 ,-2.60492,Higher competitive,0.688299
2,GE,4/8/2011,$20.73 ,$20.75 ,$20.07 ,$20.19 ,238618636,--,Higher than expectation,207897262,$20.24 ,$20.04 ,-0.988142,Higher competitive,0.693413
2,GE,4/15/2011,$20.24 ,$20.37 ,$19.60 ,$20.04 ,212315926,-,Lower than expectation,238618636,$19.77 ,$19.95 ,0.91047,Higher competitive,0.698603
2,GE,4/21/2011,$19.77 ,$20.54 ,$19.51 ,$19.95 ,182835072,+,Lower than expectation,212315926,$20.14 ,$20.45 ,1.53923,Competitive,0.701754
2,GE,4/29/2011,$20.14 ,$20.85 ,$19.89 ,$20.45 ,280299000,+,Far higher than expectation,182835072,$20.70 ,$20.01 ,-3.33333,Competitive,0.684597
2,GE,5/6/2011,$20.70 ,$20.71 ,$19.81 ,$20.01 ,235180053,--,Lower than expectation,280299000,$19.97 ,$19.89 ,-0.400601,Competitive,0.69965
2,GE,5/13/2011,$19.97 ,$20.42 ,$19.76 ,$19.89 ,195448891,-,Lower than expectation,235180053,$19.85 ,$19.62 ,-1.15869,Competitive,0.703871
2,GE,5/20/2011,$19.85 ,$20.05 ,$19.41 ,$19.62 ,228297982,--,Higher than expectation,195448891,$19.32 ,$19.44 ,0.621118,Lower competitive,0.713558
2,GE,5/27/2011,$19.32 ,$19.52 ,$18.97 ,$19.44 ,169411364,+,Far lower than expectation,228297982,$19.68 ,$18.82 ,-4.36992,Lower competitive,0.720165
2,GE,6/3/2011,$19.68 ,$19.72 ,$18.75 ,$18.82 ,207576381,--,Higher than expectation,169411364,$18.71 ,$18.32 ,-2.08445,Lower competitive,0.74389
2,GE,6/10/2011,$18.71 ,$18.80 ,$18.14 ,$18.32 ,260898990,--,Higher than expectation,207576381,$18.31 ,$18.49 ,0.983069,Lower competitive,0.764192
2,GE,6/17/2011,$18.31 ,$18.90 ,$18.20 ,$18.49 ,261979707,+,Average,260898990,$18.34 ,$17.97 ,-2.01745,Higher competitive,0.811249
2,GE,6/24/2011,$18.34 ,$18.94 ,$17.97 ,$17.97 ,295978977,--,Higher than expectation,261979707,$18.00 ,$19.20 ,6.66667,Higher competitive,0.834725
2,HD,4/1/2011,$37.46 ,$37.87 ,$36.62 ,$37.56 ,52881329,+,Far higher than expectation,40337534,$37.48 ,$37.46 ,-0.0533618,Higher competitive,0.665602
2,HD,4/8/2011,$37.48 ,$37.96 ,$37.21 ,$37.46 ,47021433,-,Lower than expectation,52881329,$37.45 ,$38.17 ,1.92256,Higher competitive,0.667379
2,HD,4/15/2011,$37.45 ,$38.40 ,$37.17 ,$38.17 ,42983064,+,Lower than expectation,47021433,$37.70 ,$37.80 ,0.265252,Competitive,0.654965
2,HD,4/21/2011,$37.70 ,$38.50 ,$37.20 ,$37.80 ,24190528,+,Far lower than expectation,42983064,$37.61 ,$37.15 ,-1.22308,Competitive,0.661376
2,HD,4/29/2011,$37.61 ,$37.71 ,$36.94 ,$37.15 ,61019095,--,Far higher than expectation,24190528,$37.44 ,$36.99 ,-1.20192,Competitive,0.672948
2,HD,5/6/2011,$37.44 ,$37.67 ,$36.77 ,$36.99 ,52439439,--,Lower than expectation,61019095,$36.93 ,$37.01 ,0.216626,Competitive,0.675858
2,HD,5/13/2011,$36.93 ,$37.43 ,$36.70 ,$37.01 ,41391929,+,Lower than expectation,52439439,$36.69 ,$37.05 ,0.981194,Competitive,0.675493
2,HD,5/20/2011,$36.69 ,$37.94 ,$36.55 ,$37.05 ,53378802,+,Far higher than expectation,41391929,$36.00 ,$36.00 ,0,Lower competitive,0.674764
2,HD,5/27/2011,$36.00 ,$37.00 ,$36.00 ,$36.00 ,40673778,-,Lower than expectation,53378802,$36.18 ,$34.63 ,-4.28413,Lower competitive,0.694444
2,HD,6/3/2011,$36.18 ,$36.28 ,$34.43 ,$34.63 ,39307513,--,Average,40673778,$34.53 ,$33.47 ,-3.06979,Lower competitive,0.721917
2,HD,6/10/2011,$34.53 ,$35.02 ,$33.42 ,$33.47 ,45606663,--,Higher than expectation,39307513,$33.46 ,$34.53 ,3.19785,Lower competitive,0.746938
2,HD,6/17/2011,$33.46 ,$34.93 ,$33.41 ,$34.53 ,76297124,++,Far higher than expectation,45606663,$34.29 ,$35.08 ,2.30388,Higher competitive,0.724008
2,HD,6/24/2011,$34.29 ,$35.69 ,$34.28 ,$35.08 ,65416820,++,Lower than expectation,76297124,$35.03 ,$36.73 ,4.85298,Higher competitive,0.712657
2,HPQ,4/1/2011,$42.42 ,$42.83 ,$37.60 ,$40.98 ,90069975,--,Higher than expectation,78089358,$40.65 ,$40.70 ,0.123001,Higher competitive,0.317228
2,HPQ,4/8/2011,$40.65 ,$41.80 ,$40.20 ,$40.70 ,87672936,+,Average,90069975,$40.71 ,$40.26 ,-1.10538,Higher competitive,0.31941
2,HPQ,4/15/2011,$40.71 ,$41.55 ,$40.12 ,$40.26 ,70321527,--,Lower than expectation,87672936,$39.96 ,$40.99 ,2.57758,Competitive,0.322901
2,HPQ,4/21/2011,$39.96 ,$41.19 ,$39.16 ,$40.99 ,46244533,++,Far lower than expectation,70321527,$41.06 ,$40.37 ,-1.68047,Competitive,0.317151
2,HPQ,4/29/2011,$41.06 ,$41.30 ,$39.99 ,$40.37 ,82362537,--,Far higher than expectation,46244533,$40.69 ,$40.81 ,0.294913,Competitive,0.322021
2,HPQ,5/6/2011,$40.69 ,$41.52 ,$39.80 ,$40.81 ,70249698,+,Lower than expectation,82362537,$40.79 ,$40.41 ,-0.931601,Competitive,0.318549
2,HPQ,5/13/2011,$40.79 ,$41.74 ,$40.22 ,$40.41 ,63498759,-,Lower than expectation,70249698,$40.20 ,$35.98 ,-10.4975,Lower competitive,0.321703
2,HPQ,5/20/2011,$40.20 ,$40.34 ,$35.91 ,$35.98 ,217523955,--,Far higher than expectation,63498759,$35.58 ,$36.96 ,3.87858,Lower competitive,0.361312
2,HPQ,5/27/2011,$35.58 ,$36.96 ,$35.44 ,$36.96 ,106507716,++,Far lower than expectation,217523955,$37.28 ,$36.11 ,-3.13841,Lower competitive,0.351732
2,HPQ,6/3/2011,$37.28 ,$37.52 ,$36.00 ,$36.11 ,79313559,--,Far lower than expectation,106507716,$35.99 ,$35.25 ,-2.05613,Lower competitive,0.360011
2,HPQ,6/10/2011,$35.99 ,$36.24 ,$35.14 ,$35.25 ,74301015,--,Average,79313559,$35.13 ,$35.00 ,-0.370054,Lower competitive,0.368794
2,HPQ,6/17/2011,$35.13 ,$35.32 ,$33.95 ,$35.00 ,134346312,-,Far higher than expectation,74301015,$34.79 ,$34.90 ,0.316183,Higher competitive,0.342857
2,HPQ,6/24/2011,$34.79 ,$35.65 ,$34.55 ,$34.90 ,102774442,+,Lower than expectation,134346312,$35.05 ,$37.05 ,5.70613,Higher competitive,0.34384
2,IBM,4/1/2011,$161.54 ,$164.42 ,$161.12 ,$164.27 ,19081936,+,Lower than expectation,25381792,$164.42 ,$164.05 ,-0.225033,Competitive,0.456565
2,IBM,4/8/2011,$164.42 ,$164.75 ,$163.16 ,$164.05 ,17615408,-,Average,19081936,$163.44 ,$166.21 ,1.69481,Lower competitive,0.457178
2,IBM,4/15/2011,$163.44 ,$166.34 ,$162.30 ,$166.21 ,22183383,+,Higher than expectation,17615408,$164.64 ,$168.28 ,2.21088,Lower competitive,0.451236
2,IBM,4/21/2011,$164.64 ,$168.28 ,$162.19 ,$168.28 ,23662621,++,Average,22183383,$167.65 ,$170.58 ,1.74769,Lower competitive,0.445686
2,IBM,4/29/2011,$167.65 ,$173.00 ,$167.23 ,$170.58 ,26829625,+,Higher than expectation,23662621,$172.11 ,$168.89 ,-1.8709,Lower competitive,0.439676
2,IBM,5/6/2011,$172.11 ,$173.54 ,$167.50 ,$168.89 ,29480567,--,Higher than expectation,26829625,$168.39 ,$169.92 ,0.908605,Lower competitive,0.444076
2,IBM,5/13/2011,$168.39 ,$172.77 ,$167.82 ,$169.92 ,23505533,+,Lower than expectation,29480567,$169.81 ,$170.16 ,0.206113,Higher competitive,0.441384
2,IBM,5/20/2011,$169.81 ,$171.41 ,$166.53 ,$170.16 ,26027660,+,Higher than expectation,23505533,$168.50 ,$167.50 ,-0.593472,Higher competitive,0.440762
2,IBM,5/27/2011,$168.50 ,$168.60 ,$165.90 ,$167.50 ,19453763,-,Far lower than expectation,26027660,$168.44 ,$165.05 ,-2.01259,Higher competitive,0.447761
2,IBM,6/3/2011,$168.44 ,$169.89 ,$164.13 ,$165.05 ,23349972,--,Higher than expectation,19453763,$164.76 ,$163.18 ,-0.958971,Higher competitive,0.454408
2,IBM,6/10/2011,$164.76 ,$165.96 ,$162.87 ,$163.18 ,20646079,-,Lower than expectation,23349972,$164.44 ,$164.44 ,0,Competitive,0.459615
2,IBM,6/17/2011,$164.44 ,$165.10 ,$161.52 ,$164.44 ,29390025,-,Far higher than expectation,20646079,$163.70 ,$165.07 ,0.836897,Competitive,0.456093
2,IBM,6/24/2011,$163.70 ,$166.81 ,$163.59 ,$165.07 ,22984546,+,Lower than expectation,29390025,$165.74 ,$174.54 ,5.30952,Competitive,0.454353
2,INTC,4/1/2011,$20.44 ,$20.66 ,$19.56 ,$19.72 ,321390635,--,Far higher than expectation,229150771,$19.79 ,$20.02 ,1.1622,Competitive,0.912779
2,INTC,4/8/2011,$19.79 ,$20.20 ,$19.36 ,$20.02 ,286343950,+,Lower than expectation,321390635,$20.07 ,$19.75 ,-1.59442,Lower competitive,0.899101
2,INTC,4/15/2011,$20.07 ,$20.20 ,$19.41 ,$19.75 ,231298341,--,Lower than expectation,286343950,$19.53 ,$21.46 ,9.88223,Lower competitive,0.911392
2,INTC,4/21/2011,$19.53 ,$21.46 ,$19.45 ,$21.46 ,302470339,++,Far higher than expectation,231298341,$21.37 ,$23.15 ,8.32943,Lower competitive,0.83877
2,INTC,4/29/2011,$21.37 ,$23.19 ,$21.33 ,$23.15 ,466579710,++,Far higher than expectation,302470339,$23.02 ,$23.25 ,0.999131,Lower competitive,0.777538
2,INTC,5/6/2011,$23.02 ,$23.86 ,$22.67 ,$23.25 ,513891027,+,Higher than expectation,466579710,$23.13 ,$23.41 ,1.21055,Higher competitive,0.903226
2,INTC,5/13/2011,$23.13 ,$23.83 ,$22.65 ,$23.41 ,344755154,+,Far lower than expectation,513891027,$23.32 ,$23.22 ,-0.428816,Higher competitive,0.897053
2,INTC,5/20/2011,$23.32 ,$23.96 ,$23.08 ,$23.22 ,387571150,-,Higher than expectation,344755154,$22.92 ,$22.21 ,-3.09773,Higher competitive,0.904393
2,INTC,5/27/2011,$22.92 ,$23.03 ,$22.21 ,$22.21 ,210446967,--,Far lower than expectation,387571150,$22.45 ,$21.73 ,-3.20713,Higher competitive,0.94552
2,INTC,6/3/2011,$22.45 ,$22.64 ,$21.67 ,$21.73 ,222978209,--,Average,210446967,$21.80 ,$21.38 ,-1.92661,Competitive,0.966406
2,INTC,6/10/2011,$21.80 ,$22.44 ,$21.26 ,$21.38 ,249719951,--,Higher than expectation,222978209,$21.43 ,$21.19 ,-1.11993,Competitive,0.982226
2,INTC,6/17/2011,$21.43 ,$26.78 ,$21.07 ,$21.19 ,294273143,--,Higher than expectation,249719951,$21.19 ,$21.20 ,0.0471921,Competitive,0.991033
2,INTC,6/24/2011,$21.19 ,$21.74 ,$21.06 ,$21.20 ,309031457,+,Average,294273143,$21.17 ,$22.53 ,6.42419,Competitive,0.990566
2,JNJ,4/1/2011,$58.98 ,$59.73 ,$58.93 ,$59.49 ,48029143,+,Average,47498000,$59.50 ,$59.46 ,-0.0672269,Competitive,0.958144
2,JNJ,4/8/2011,$59.50 ,$60.18 ,$59.25 ,$59.46 ,47141409,-,Average,48029143,$59.54 ,$60.56 ,1.71313,Competitive,0.958628
2,JNJ,4/15/2011,$59.54 ,$60.95 ,$59.49 ,$60.56 ,58631682,+,Higher than expectation,47141409,$60.45 ,$64.07 ,5.98842,Competitive,0.941215
2,JNJ,4/21/2011,$60.45 ,$64.54 ,$60.10 ,$64.07 ,72888066,++,Higher than expectation,58631682,$63.65 ,$65.72 ,3.25216,Competitive,0.889652
2,JNJ,4/29/2011,$63.65 ,$65.98 ,$63.40 ,$65.72 ,70745990,++,Average,72888066,$65.92 ,$65.27 ,-0.986044,Lower competitive,0.867316
2,JNJ,5/6/2011,$65.92 ,$66.46 ,$64.80 ,$65.27 ,68840083,-,Average,70745990,$65.11 ,$66.62 ,2.31915,Lower competitive,0.873295
2,JNJ,5/13/2011,$65.11 ,$67.37 ,$65.07 ,$66.62 ,66040498,++,Average,68840083,$66.41 ,$65.69 ,-1.08417,Lower competitive,0.855599
2,JNJ,5/20/2011,$66.41 ,$66.79 ,$65.28 ,$65.69 ,53385097,--,Lower than expectation,66040498,$65.19 ,$66.77 ,2.42368,Lower competitive,0.867712
2,JNJ,5/27/2011,$65.19 ,$66.77 ,$65.08 ,$66.77 ,49866786,++,Average,53385097,$67.31 ,$66.09 ,-1.81251,Higher competitive,0.853677
2,JNJ,6/3/2011,$67.31 ,$67.34 ,$65.80 ,$66.09 ,47426009,--,Average,49866786,$65.87 ,$66.09 ,0.333991,Higher competitive,0.86246
2,JNJ,6/10/2011,$65.87 ,$67.28 ,$65.18 ,$66.09 ,52231924,+,Higher than expectation,47426009,$66.32 ,$66.29 ,-0.0452352,Higher competitive,0.86246
2,JNJ,6/17/2011,$66.32 ,$67.36 ,$65.47 ,$66.29 ,58201928,-,Higher than expectation,52231924,$66.08 ,$65.06 ,-1.54358,Higher competitive,0.859858
2,JNJ,6/24/2011,$66.08 ,$66.75 ,$64.69 ,$65.06 ,56535090,--,Average,58201928,$65.20 ,$67.30 ,3.22086,Higher competitive,0.876114
2,JPM,4/1/2011,$46.10 ,$46.88 ,$45.51 ,$46.35 ,112702290,+,Average,117959443,$46.12 ,$46.84 ,1.56114,Lower competitive,0.539374
2,JPM,4/8/2011,$46.12 ,$47.80 ,$46.05 ,$46.84 ,121937602,+,Higher than expectation,112702290,$47.00 ,$44.89 ,-4.48936,Higher competitive,0.533732
2,JPM,4/15/2011,$47.00 ,$47.37 ,$44.83 ,$44.89 ,186017520,--,Far higher than expectation,121937602,$44.27 ,$44.68 ,0.926135,Higher competitive,0.556917
2,JPM,4/21/2011,$44.27 ,$44.97 ,$43.53 ,$44.68 ,113261188,+,Far lower than expectation,186017520,$44.65 ,$45.63 ,2.19485,Higher competitive,0.559534
2,JPM,4/29/2011,$44.65 ,$46.02 ,$44.38 ,$45.63 ,107332185,++,Average,113261188,$45.94 ,$45.04 ,-1.95908,Higher competitive,0.547885
2,JPM,5/6/2011,$45.94 ,$46.07 ,$44.76 ,$45.04 ,131213937,--,Higher than expectation,107332185,$44.75 ,$43.15 ,-3.57542,Competitive,0.555062
2,JPM,5/13/2011,$44.75 ,$45.50 ,$42.98 ,$43.15 ,137013704,--,Average,131213937,$42.97 ,$43.13 ,0.372353,Competitive,0.579374
2,JPM,5/20/2011,$42.97 ,$44.35 ,$42.65 ,$43.13 ,145114846,+,Average,137013704,$42.40 ,$42.79 ,0.919811,Competitive,0.579643
2,JPM,5/27/2011,$42.40 ,$42.92 ,$41.69 ,$42.79 ,119828886,+,Lower than expectation,145114846,$43.24 ,$41.57 ,-3.86216,Competitive,0.584249
2,JPM,6/3/2011,$43.24 ,$43.38 ,$40.83 ,$41.57 ,145187926,--,Higher than expectation,119828886,$41.10 ,$41.05 ,-0.121655,Lower competitive,0.601395
2,JPM,6/10/2011,$41.10 ,$41.50 ,$40.10 ,$41.05 ,194764785,-,Far higher than expectation,145187926,$41.29 ,$40.80 ,-1.18673,Lower competitive,0.609013
2,JPM,6/17/2011,$41.29 ,$42.44 ,$39.70 ,$40.80 ,183560880,--,Average,194764785,$40.50 ,$39.49 ,-2.49383,Lower competitive,0.612745
2,JPM,6/24/2011,$40.50 ,$41.53 ,$39.44 ,$39.49 ,167589521,--,Lower than expectation,183560880,$39.40 ,$41.58 ,5.53299,Lower competitive,0.633072
2,KRFT,4/1/2011,$31.35 ,$31.70 ,$31.06 ,$31.61 ,38759730,+,Average,41958399,$31.71 ,$31.67 ,-0.126143,Higher competitive,0.917431
2,KRFT,4/8/2011,$31.71 ,$31.88 ,$31.35 ,$31.67 ,34314135,-,Lower than expectation,38759730,$31.73 ,$33.36 ,5.13709,Higher competitive,0.915693
2,KRFT,4/15/2011,$31.73 ,$33.54 ,$31.69 ,$33.36 ,71530535,++,Far higher than expectation,34314135,$32.72 ,$33.38 ,2.01711,Higher competitive,0.869305
2,KRFT,4/21/2011,$32.72 ,$33.67 ,$32.70 ,$33.38 ,33399240,++,Far lower than expectation,71530535,$33.45 ,$33.59 ,0.418535,Higher competitive,0.868784
2,KRFT,4/29/2011,$33.45 ,$33.90 ,$33.00 ,$33.59 ,42547809,+,Far higher than expectation,33399240,$33.60 ,$34.08 ,1.42857,Competitive,0.863352
2,KRFT,5/6/2011,$33.60 ,$34.49 ,$33.22 ,$34.08 ,58969733,+,Far higher than expectation,42547809,$33.81 ,$34.89 ,3.19432,Competitive,0.850939
2,KRFT,5/13/2011,$33.81 ,$35.10 ,$33.80 ,$34.89 ,47572999,++,Lower than expectation,58969733,$34.84 ,$35.23 ,1.1194,Competitive,0.831184
2,KRFT,5/20/2011,$34.84 ,$35.44 ,$34.48 ,$35.23 ,48017488,+,Average,47572999,$34.97 ,$34.75 ,-0.629111,Competitive,0.823162
2,KRFT,5/27/2011,$34.97 ,$35.06 ,$34.28 ,$34.75 ,31660711,-,Far lower than expectation,48017488,$34.79 ,$34.10 ,-1.98333,Competitive,0.834532
2,KRFT,6/3/2011,$34.79 ,$35.00 ,$34.05 ,$34.10 ,38915498,--,Higher than expectation,31660711,$34.07 ,$33.79 ,-0.821837,Lower competitive,0.85044
2,KRFT,6/10/2011,$34.07 ,$34.39 ,$24.30 ,$33.79 ,43535139,-,Higher than expectation,38915498,$33.92 ,$34.48 ,1.65094,Lower competitive,0.858242
2,KRFT,6/17/2011,$33.92 ,$34.72 ,$33.76 ,$34.48 ,44641104,+,Average,43535139,$34.39 ,$34.60 ,0.610643,Lower competitive,0.841067
2,KRFT,6/24/2011,$34.39 ,$34.98 ,$33.87 ,$34.60 ,39770714,+,Lower than expectation,44641104,$34.61 ,$35.47 ,2.48483,Lower competitive,0.83815
2,KO,4/1/2011,$65.20 ,$67.48 ,$65.03 ,$67.22 ,39265955,++,Far higher than expectation,29853434,$67.22 ,$67.27 ,0.0743826,Higher competitive,0.699197
2,KO,4/8/2011,$67.22 ,$67.82 ,$66.86 ,$67.27 ,32024467,+,Lower than expectation,39265955,$67.25 ,$68.01 ,1.13011,Higher competitive,0.698677
2,KO,4/15/2011,$67.25 ,$68.47 ,$66.41 ,$68.01 ,40595470,+,Higher than expectation,32024467,$67.57 ,$67.88 ,0.458783,Competitive,0.691075
2,KO,4/21/2011,$67.57 ,$68.05 ,$66.64 ,$67.88 ,19831270,+,Far lower than expectation,40595470,$67.95 ,$67.46 ,-0.721118,Competitive,0.692398
2,KO,4/29/2011,$67.95 ,$67.98 ,$65.81 ,$67.46 ,44603365,-,Far higher than expectation,19831270,$67.76 ,$66.90 ,-1.26919,Competitive,0.696709
2,KO,5/6/2011,$67.76 ,$67.93 ,$66.40 ,$66.90 ,33947562,--,Lower than expectation,44603365,$66.86 ,$68.18 ,1.97427,Competitive,0.702541
2,KO,5/13/2011,$66.86 ,$68.77 ,$66.83 ,$68.18 ,32166394,+,Average,33947562,$68.10 ,$68.30 ,0.293686,Lower competitive,0.689352
2,KO,5/20/2011,$68.10 ,$68.70 ,$67.50 ,$68.30 ,32520067,+,Average,32166394,$67.59 ,$66.51 ,-1.59787,Lower competitive,0.688141
2,KO,5/27/2011,$67.59 ,$67.90 ,$66.30 ,$66.51 ,26066805,--,Lower than expectation,32520067,$66.94 ,$65.53 ,-2.10636,Lower competitive,0.706661
2,KO,6/3/2011,$66.94 ,$67.24 ,$65.21 ,$65.53 ,31192400,--,Higher than expectation,26066805,$65.51 ,$65.39 ,-0.183178,Lower competitive,0.717229
2,KO,6/10/2011,$65.51 ,$68.05 ,$65.07 ,$65.39 ,30422351,-,Average,31192400,$65.10 ,$65.62 ,0.798771,Lower competitive,0.718764
2,KO,6/17/2011,$65.10 ,$66.23 ,$64.64 ,$65.62 ,43194922,+,Far higher than expectation,30422351,$65.37 ,$64.93 ,-0.673092,Higher competitive,0.716245
2,KO,6/24/2011,$65.37 ,$66.82 ,$64.43 ,$64.93 ,49806614,-,Higher than expectation,43194922,$64.85 ,$68.09 ,4.99614,Higher competitive,0.723856
2,MCD,4/1/2011,$75.55 ,$76.50 ,$74.87 ,$75.99 ,17977737,+,Lower than expectation,23877441,$76.31 ,$76.04 ,-0.35382,Competitive,0.802737
2,MCD,4/8/2011,$76.31 ,$76.91 ,$75.66 ,$76.04 ,22337802,-,Higher than expectation,17977737,$76.15 ,$77.38 ,1.61523,Competitive,0.802209
2,MCD,4/15/2011,$76.15 ,$77.54 ,$75.83 ,$77.38 ,21670715,+,Average,22337802,$76.89 ,$76.91 ,0.0260112,Competitive,0.788317
2,MCD,4/21/2011,$76.89 ,$78.41 ,$76.40 ,$76.91 ,17718174,+,Lower than expectation,21670715,$77.15 ,$78.31 ,1.50356,Competitive,0.793135
2,MCD,4/29/2011,$77.15 ,$78.59 ,$76.54 ,$78.31 ,22923015,+,Far higher than expectation,17718174,$78.40 ,$78.70 ,0.382653,Lower competitive,0.778955
2,MCD,5/6/2011,$78.40 ,$79.37 ,$78.20 ,$78.70 ,26460318,+,Higher than expectation,22923015,$79.46 ,$80.74 ,1.61087,Lower competitive,0.775095
2,MCD,5/13/2011,$79.46 ,$80.91 ,$79.08 ,$80.74 ,26573357,+,Average,26460318,$80.44 ,$82.33 ,2.34958,Lower competitive,0.755512
2,MCD,5/20/2011,$80.44 ,$82.85 ,$80.44 ,$82.33 ,27816875,++,Average,26573357,$81.53 ,$81.62 ,0.110389,Lower competitive,0.740921
2,MCD,5/27/2011,$81.53 ,$83.08 ,$81.49 ,$81.62 ,26628471,+,Average,27816875,$82.13 ,$80.54 ,-1.93596,Lower competitive,0.747366
2,MCD,6/3/2011,$82.13 ,$82.25 ,$80.01 ,$80.54 ,23382621,--,Lower than expectation,26628471,$80.60 ,$80.36 ,-0.297767,Higher competitive,0.757388
2,MCD,6/10/2011,$80.60 ,$82.23 ,$80.00 ,$80.36 ,31264251,-,Far higher than expectation,23382621,$80.43 ,$82.52 ,2.59853,Higher competitive,0.759084
2,MCD,6/17/2011,$80.43 ,$82.72 ,$80.39 ,$82.52 ,27515629,++,Lower than expectation,31264251,$82.32 ,$81.84 ,-0.58309,Higher competitive,0.739215
2,MCD,6/24/2011,$82.32 ,$83.09 ,$81.40 ,$81.84 ,28303321,-,Average,27515629,$81.51 ,$85.65 ,5.07913,Higher competitive,0.745357
2,MMM,4/1/2011,$92.42 ,$94.33 ,$91.90 ,$93.13 ,14958061,+,Average,14970403,$92.68 ,$93.22 ,0.58265,Competitive,0.590572
2,MMM,4/8/2011,$92.68 ,$94.10 ,$92.60 ,$93.22 ,12672220,+,Lower than expectation,14958061,$93.59 ,$92.82 ,-0.822737,Competitive,0.590002
2,MMM,4/15/2011,$93.59 ,$94.64 ,$91.75 ,$92.82 ,15375510,-,Higher than expectation,12672220,$91.94 ,$93.92 ,2.15358,Competitive,0.592545
2,MMM,4/21/2011,$91.94 ,$94.42 ,$90.58 ,$93.92 ,9718851,++,Far lower than expectation,15375510,$93.91 ,$97.21 ,3.514,Lower competitive,0.585605
2,MMM,4/29/2011,$93.91 ,$97.50 ,$93.27 ,$97.21 ,20655611,++,Far higher than expectation,9718851,$97.58 ,$95.60 ,-2.0291,Lower competitive,0.565785
2,MMM,5/6/2011,$97.58 ,$97.95 ,$94.40 ,$95.60 ,17031494,--,Lower than expectation,20655611,$95.30 ,$96.01 ,0.745016,Lower competitive,0.575314
2,MMM,5/13/2011,$95.30 ,$97.18 ,$94.44 ,$96.01 ,15657591,+,Lower than expectation,17031494,$95.54 ,$93.56 ,-2.07243,Lower competitive,0.572857
2,MMM,5/20/2011,$95.54 ,$96.23 ,$92.75 ,$93.56 ,16596686,--,Average,15657591,$92.29 ,$93.47 ,1.27858,Higher competitive,0.587858
2,MMM,5/27/2011,$92.29 ,$93.47 ,$91.38 ,$93.47 ,11695384,+,Far lower than expectation,16596686,$94.05 ,$90.70 ,-3.56194,Higher competitive,0.588424
2,MMM,6/3/2011,$94.05 ,$94.68 ,$90.19 ,$90.70 ,12491882,--,Average,11695384,$90.38 ,$90.73 ,0.387254,Higher competitive,0.606395
2,MMM,6/10/2011,$90.38 ,$92.43 ,$90.24 ,$90.73 ,14734714,+,Higher than expectation,12491882,$91.14 ,$91.78 ,0.702216,Higher competitive,0.606194
2,MMM,6/17/2011,$91.14 ,$92.99 ,$90.58 ,$91.78 ,15549946,+,Average,14734714,$91.42 ,$90.89 ,-0.579742,Competitive,0.599259
2,MMM,6/24/2011,$91.42 ,$93.92 ,$90.68 ,$90.89 ,15126028,-,Average,15549946,$91.08 ,$96.67 ,6.13746,Competitive,0.605127
2,MRK,4/1/2011,$32.54 ,$33.48 ,$32.39 ,$33.07 ,60348951,+,Lower than expectation,66135182,$33.34 ,$33.67 ,0.989802,Higher competitive,1.14908
